DRUGid,code,name,unit,alias,py,wb,isClassical,SPETid,illustration,createDay,optrid,state
afbf40fa-0937-4471-9dbc-b2df7b76e744,1946,炙麻黄,克, ,zmh,qya,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
be392f49-1bb8-4eb1-9124-39439f3fc37c,1947,土茯苓,克, ,tfl,faa,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
0c768ba4-d2e4-40f6-a3bb-f7c1ac4dd62e,1949,黄金子,克, ,hjz,aqb,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
f3562cb6-05a8-4f61-9c69-c93a92b105be,1950,坎脐,条, ,kq,fe,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
2a0f8bed-b37d-4e58-b4ed-4973837ead39,1951,金银花,克, ,jyh,qqa,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
a9f35446-9d1a-40a6-9f59-4d826ee0aa46,1952,牛角腮,克, ,njs,rqe,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
b1740c50-e092-41d9-bfc4-2dde6fdf07ec,1953,狗脊,克, ,gj,qi,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
45615dcb-aac6-4157-ad25-1798a22ca38c,1954,罂粟壳,克, ,ysk,msf,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
1e2c8f81-0c84-4ea0-9643-820243844406,1955,复盆子,克, ,fpz,twb,1, ,,2008-03-25 01:42:59.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
0e3354ea-c879-412b-a323-a89bab62506e,2251,罗布麻叶,克, ,lbmy,ldyk,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
ae3f8d65-d651-42da-b253-e164756e6bd4,2252,大茴香,克, ,dhx,dat,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
be353a7d-83d1-4d45-a2d4-b988733cde0c,2253,竹三七,克, ,zsq,tda,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
65869024-2bb5-4833-a2c7-d699a7618bd0,2254,胡颓叶,克, ,hty,dtk,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
5a1fca9f-7545-4147-b636-d9095a8b0e3d,2255,无花果,克, ,whg,faj,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
caf0ce7e-d040-4f98-be55-0076d08f013c,2256,万年青根,克, ,wnqg,drgs,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
f1a3bf01-8de0-4d72-8412-885afd65a4b5,2257,四季青,克, ,sjq,ltg,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
34ea7bb4-7805-4706-98ac-78be90d83343,2258,生山查,克, ,ssc,tms,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
d3c39a00-f913-4dfc-8677-513726e787db,2259,莲须,克, ,lx,ae,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
21353afe-bd56-446b-ab45-824357e9cee4,2260,熟米仁,克, ,smr,yow,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
e7e33aae-2d23-4a96-a35b-c341604dbe54,2261,朱茯苓,克, ,zfl,lraa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
a9e67483-f7aa-4bf6-9c69-50a6b5ec5ea6,2262,毛冬青,克, ,mdq,ttg,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
daa3667d-3298-4422-bab6-fa3aa1be9316,2263,生麦芽,克, ,smy,tga,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
009414de-f330-4964-aa6b-ac9298c3cd6e,2264,广藿香,克, ,ghx,yat,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
7a0075ac-7c74-49b2-8cf3-c50b328618fc,2265,茯神,克, ,fs,ap,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
d216258d-29fe-499d-89d8-cb7e9faf0370,2266,炙甘草,克, ,zgc,qaa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
1ca7e53f-4079-4082-ba94-b63608a5ac1d,2267,细辛,克, ,xx,xu,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
608663f7-baf6-4010-931d-b2002b3a8c9b,2268,地榆炭,克, ,dyt,fsm,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
5fa3d444-c061-49aa-86e2-8c5414e7aa54,2269,薄荷,克, ,bh,aa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
f444c9ca-0a34-4adf-8ce8-63b3dfc136d7,2270,槐米,克, ,hm,so,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
a042b7a8-8ef6-4cff-8002-f5e05f0fbfc9,2271,苁蓉,克, ,cr,aa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
5b9945ad-c557-4cc9-9875-113f67a38bb1,2272,带皮苓,克, ,dpl,gha,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
892ef5cd-c99b-4f2a-8491-f18ddfc7c817,2273,炙黄芪,克, ,zhq,qaa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
f45fae10-4bbe-4fa7-a45b-f65687420b93,2274,槐米炭,克, ,hmt,som,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
df6aab13-4be0-4a44-9c3f-bd9029d41eaf,2275,茯苓皮,克, ,flp,aah,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
a8880e20-5eb2-47c0-8114-a71372e029bf,2276,黄芩炭,克, ,hqt,aam,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
85de3327-2fd6-4738-ab0a-dde2041773f3,2277,锁阳,克, ,sy,qb,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
41ca8a76-607c-4969-81b2-fe67168782e6,2278,公丁香,克, ,gdx,wst,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
a97e9cf5-05b4-4c01-a2e3-d5e77369a56f,2279,大蓟草,克, ,djc,daa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
56af92eb-c12e-4959-9791-524544dec258,2280,猪苓,克, ,zl,qa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
a0f1cc1f-fb8f-44aa-b8a3-e9c1e35a0493,2281,生白术,克, ,sbs,trs,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
161d7b68-5808-442c-9521-c4d0236ed1c4,2282,芙蓉花,克, ,frh,aaa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
97af7e9c-05c4-4ad3-91c3-d75b68eaeaac,2283,海藻,克, ,hz,ia,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
fd26b2bc-a548-4fd6-859f-60c7e49f73b6,2284,生白芍,克, ,sbs,tra,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
32f5f51a-9534-4bb0-b802-3019fb97f048,2285,厚朴,克, ,hp,ds,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
9e4fb558-137e-4b47-9bc3-ee5f8869c404,2286,雷丸,克, ,lw,fv,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
d04bfc17-3adf-4d8d-831d-cf6c493725df,2287,杜仲,克, ,dz,sw,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
f9a7acf2-2354-402e-837a-056fec585919,2288,大蓟炭,克, ,djt,dam,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
fdf1c16c-1c38-4397-b994-f5db0c628738,2289,黄柏,克, ,hb,as,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
d0b07a9b-dd30-4739-995c-ed5477caf67d,2290,生大黄,克, ,sdh,tda,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
9a0cf0be-1063-4809-9c11-8b6f00bf4aee,2291,马勃,克, ,mb,cf,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
9d3c950c-0f26-4a83-9bd7-88c7ebcb5fd1,2292,丹皮,克, ,dp,mh,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
54666d67-d8c0-41e4-b3e3-112b40cf10f2,2293,小蓟草,克, ,xjc,iaa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
35eb1695-5a33-4ca9-9ce8-02b4652db69e,2294,桑白皮,克, ,sbp,crh,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
f2959340-6353-4798-8b43-4e5bfad2611e,2295,地骨皮,克, ,dgp,fmh,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
ad51a1d3-33bf-41ba-8f3b-3da32ab194fb,2296,五加皮,克, ,wjp,glh,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
9fb0ebec-c7ef-4fd3-ad49-1ab3a2091661,2297,椿根皮,克, ,cgp,ssh,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
40bcd977-3cf8-4e2d-8fac-95e01de04163,2298,浙桐皮,克, ,ztp,ish,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
a63202be-0e5a-47dd-a60b-b16bf54461ef,2299,老须君,克, ,lxj,fev,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
569c2875-4480-4b34-99b2-77aece583a29,2300,北秦皮,克, ,bqp,udh,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
63123f53-e1b6-4079-b5c6-1d7ada88b9ab,2301,生半夏,克, ,sbx,tud,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
a5ba02b2-09e4-4682-9502-66c31c694443,2303,白藓皮,克, ,bxp,rah,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
a1d9f355-ed10-4bb7-89bc-39c123a7842b,2304,木槿皮,克, ,mjp,ssh,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
1293e2c7-34b2-4b96-be3b-a82ed9644b70,2305,灯芯草,克, ,dxc,oaa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
7dc118f9-1fbf-4da1-9bc4-75b4fd81f243,2306,紫荆皮,克, ,zjp,hah,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
e9a496c5-d522-4108-a1fa-47d851909d77,2307,丹皮炭,克, ,dpt,mhm,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
8f4ffc2e-bb49-4225-96ae-287ec9bbff57,2308,朱灯芯草,克, ,zdxc,roaa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
bd48cde0-b649-47c4-ace1-26028b405eca,2309,赤茯苓,克, ,cfl,faa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
395aeb1d-3f2f-4b22-9250-b73a621f60ab,2310,防风炭,克, ,fft,bmm,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
7222b8f4-e15f-429d-9b0d-1547bfd8415d,2311,小蓟草炭,克, ,xjct,iaam,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
1d3db45b-5673-47f2-b820-734198480a17,2312,鹿角片,克, ,ljp,yqt,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
15699864-3946-4f5a-bc55-2ab7f1de16e6,2313,稀签草,克, ,xqc,tta,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
f46d947c-a2e2-41eb-baf7-982d1b30b59c,2314,麻黄,克, ,mh,ya,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
ac55655a-6418-473a-b288-17f195fbecd0,2315,龟板,克, ,gb,qs,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
dba370aa-f740-4a65-b69f-a14d3ae64627,2316,合欢皮,克, ,hhp,wch,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
510fa322-46e2-4bb6-8442-133b20ea0930,2317,生首乌,克, ,ssw,tuq,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
9bb65b1d-fc21-4a32-8a6e-e91c2c74d039,2318,香薷,克, ,xr,ta,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
5bfbbbdc-be64-48c5-bbd6-8b38eea082ba,2319,土荆皮,克, ,tjp,fah,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
d273dc6d-2c6a-41a9-9317-5c3aceb9fe20,2320,鳖甲,克, ,bj,ul,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
83b82401-aa45-4d03-989f-1de0f63343f8,2321,官桂,克, ,gg,ps,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
f67adf46-bd07-4b8a-b3da-6372a2cf21f3,2322,珍珠母,克, ,zzm,ggx,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
dd5642bf-0c4d-42b6-b9d3-c63892abe606,2323,石苇,克, ,sw,da,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
75cb3e51-8601-4062-8734-087981cb6351,2324,生川乌,克, ,scw,tkq,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
3ecff7bc-7685-4c57-9050-1920c97fcb47,2325,茵陈,克, ,yc,ab,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
e24c48d1-115e-4193-93ab-6720f03ed77c,2326,肉桂,克, ,rg,ms,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
bd6cde8e-757e-4b2d-ba9d-9ea303da9619,2327,牡蛎,克, ,ml,tj,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
e5696c5f-00aa-4732-9b32-46d421e09813,2328,钻地风,克, ,zdf,qfm,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
29329b32-7f1d-4aa2-ab95-aac9331aa3fd,2329,煅牡蛎,克, ,dml,otj,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
6722b430-e067-4056-8abc-3e412d5adc67,2330,蒲公英,克, ,pgy,awa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
86a489df-7add-4971-a9c4-3bc221a3bcde,2331,沉香,克, ,cx,it,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
a3ef7d5e-00ed-452e-b0b8-aa11cc3735a5,2332,生草乌,克, ,scw,taq,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
718f5c82-8329-4a29-ab4b-35e0ccdd3a7b,2333,石见穿,克, ,sjc,dmp,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
d4e74fcf-d38d-4eb5-8914-8276abf77d6d,2334,紫贝齿,克, ,zbc,hmh,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
f77c8cd4-d855-4c80-8919-6c27ed3bf100,2335,檀香,克, ,tx,st,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
e5218c41-cd86-4819-9511-127877fc9749,2336,降香,克, ,jx,bt,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
c8a70049-ad5a-4426-812d-0e5aed165b49,2337,荆芥,克, ,jj,aa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
fe3734f7-e6d4-42a7-b1e9-3d7089687f8f,2338,生南星,克, ,snx,tfj,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
d2e6e0c4-b113-4cdd-9ad1-31a74c02f87a,2339,海带,克, ,hd,ig,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
8696f581-ef44-4255-a4b5-31915b690d4d,2340,地丁草,克, ,ddc,fsa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
14ed9c7f-3145-46ee-bc49-f4e3643081cc,2341,乳香,克, ,rx,et,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
4cd3cb9b-b1bf-4017-830f-cb1078d22743,2342,鹿角霜,克, ,ljs,yqf,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
c241798f-95bf-4164-98bc-6cf9cc2e57a2,2343,没药,克, ,my,ia,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
14e0ceba-93a9-4bcc-b790-7b154910d5bf,2344,枸杞子,克, ,gqz,ssb,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
667b8cbd-8c5f-40cf-9212-341837f0688c,2345,血竭,克, ,xj,tu,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
8fccf718-eb09-421c-bcbc-f46dfb247ae4,2346,朱茯神,克, ,zfs,rap,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
d436e3c5-7d69-46c1-b8bd-bf5bee15b69a,2347,青蒿,克, ,qh,ga,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
cb30f020-eaa3-42ae-bcae-0856898a84c4,2348,荆芥炭,克, ,jjt,aam,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
627466b5-1b01-4838-ae9b-84ea560a1e29,2349,苏木,克, ,sm,as,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
87d6ca1b-8b30-4390-b7b8-5f8babf1f785,2350,砂仁,克, ,sr,dw,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
a470ce7a-6fa1-44bd-a524-bb594d4265d7,2351,刘寄奴,克, ,ljn,ypv,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
6515cac2-168b-4882-8c30-a39dcd43bf45,2352,瞿麦,克, ,jm,hg,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
0f2b6de7-fa93-4d62-8f07-685e13fbe928,2353,五味子,克, ,wwz,gkb,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
0ad53d8d-ece6-40f1-aee4-29dbcbbb8a22,2355,马齿苋,克, ,mc,ch,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
c7514fed-65e0-412a-bce9-628e2dca4a46,2356,桑己生,克, ,sjs,cnt,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
005d2af9-eab1-4e8f-b023-aed4be404c92,2357,淡竹叶,克, ,dzy,itk,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
a0a75303-788a-4998-9104-ddaf434b6618,2358,木通,克, ,gmt,usc,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
4ecfd90b-54fe-40f9-b289-45930e82c12c,2359,卷柏,克, ,jb,us,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
13a83756-832b-449a-83fc-1fc49833cb3d,2360,落得打,克, ,ldd,atr,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
06c547b9-1705-4019-800f-b9384a3d75ae,2361,泽兰,克, ,zl,iu,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
bd709e21-d8e2-4334-91da-117a3b1a3c40,2362,苦楝皮,克, ,klp,ash,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
0a2a9be3-34db-4d3f-8b73-fc52679014f3,2363,半枝莲,克, ,bzl,usa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
84a8ba19-9867-4acb-8c53-5b557d6be75b,2364,垂盆草,克, ,cpc,twa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
b6a54817-92f5-4b6d-a03d-edce08e9f168,2365,佩兰,克, ,pl,wu,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
0b72ef50-58a4-45b1-9781-ac1a72af03e3,2366,半边莲,克, ,bbl,ula,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
18019c7e-7245-4d1d-ba20-50f5fce7c288,2367,血见愁,克, ,xjc,tmt,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
8fe517e3-59b6-4ebf-90e1-74d02565b94c,2368,益母草,克, ,ymc,uxa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
b903f07b-a14f-451b-b43c-0c73c36ccf11,2369,淫羊霍,克, ,yyh,iug,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
1f0e0cb8-a869-4d36-b65b-1e8ac2742c9a,2370,腹水草,克, ,fsc,eia,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
11e5b7f7-76b9-44f9-a109-995ee023130f,2371,川石斛,克, ,csh,kdq,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
2efd1c5a-5a15-4f25-8018-e2eda526b427,2372,生栀子,克, ,szz,tsb,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
62780a31-ec2c-4490-830c-7370640faf90,2373,苍耳草,克, ,cec,aba,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
0118d3fd-9bd9-4104-bb86-ec63bf2f32f3,2374,败酱草,克, ,bjc,mua,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
56e53f6f-7865-4e56-b084-86de2d4412b3,2375,龙须草,克, ,lxc,dea,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
9ba57ab1-a332-4891-bfee-b2faed8cede3,2376,通天草,克, ,ttc,cga,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
28924421-46f7-448a-97ba-0b4c9cc3e209,2377,栀子炭,克, ,zzt,sbm,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
52163974-5448-446f-a3a8-04c7fccc4de6,2378,透骨草,克, ,tgc,tma,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
3cd15bda-9492-468e-8727-ddd25609de84,2379,河白草,克, ,hbc,ira,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
a027b711-a193-40d2-b7fe-25df4216cf5c,2380,佛耳草,克, ,fec,wba,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
5cacb4e2-994c-4642-92a8-c3248999dd6b,2382,墨旱莲,克, ,mhl,lja,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
f4f78f17-cd8a-41b3-b5b9-af53fd1ebb73,2383,省头草,克, ,stc,iua,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
230ac7ba-3325-4870-908e-4527fe84f412,2384,仙鹤草,克, ,xhc,wpa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
cc4fcb1a-3475-46e8-8aee-c5291e4d238a,2385,牛蒡子,克, ,nbz,rab,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
789fa680-ae29-4104-818d-c29475857343,2386,千里光,克, ,qlg,tji,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
847bed48-8bac-4586-87b2-1d8c5f389dc5,2387,六月雪,克, ,lyx,uef,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
ae0bf5dd-c72d-40e5-bc0f-1e9733ef652e,2388,木贼草,克, ,mzc,sma,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
7a6ff955-6432-4a4d-92d1-406c518a645b,2389,江剪刀草,克, ,jjdc,iuva,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
bc2f68de-1d82-4be4-800c-21abbce14af5,2390,乌辣草,克, ,wlc,qua,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
1cf172b5-e04e-4af2-8e31-3ec2d78c2311,2391,木鳖子,克, ,mbz,sub,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
7e3a6dc4-0c39-408d-8374-922a276fef6f,2392,泽漆,克, ,zq,ii,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
dced9a96-98c3-4087-9ed6-c2461684674f,2393,老鹳草,克, ,lgc,faa,1, ,,2008-03-25 01:43:00.000,c6543358-354b-4986-a06f-bd61b0cde15d,3
